# Block     : tw3
# Campaign  : tw3_03
# Layer name: long_VK2_2020-04-12-09:15:43
# Step      : 43200 sec.
# Begin time: 2020-04-12 09:15:43
# End time  : 2021-10-17 03:18:41
# Units     : -       
# Params    : TPkni_oo

# Time              
# Timepoint: 2020.04.12 09:15:43
# Param: TPkni_oo
1	1	6.218555e+01	
2	1	6.023023e+01	
3	1	6.134435e+01	
4	1	6.222509e+01	

# Timepoint: 2020.04.12 21:15:43
# Param: TPkni_oo
1	1	6.220975e+01	
2	1	6.019358e+01	
3	1	6.132602e+01	
4	1	6.223101e+01	

# Timepoint: 2020.04.12 09:46:14
# Param: TPkni_oo
1	1	6.188455e+01	
2	1	5.975428e+01	
3	1	6.097550e+01	
4	1	6.194231e+01	

# Timepoint: 2020.04.12 21:46:14
# Param: TPkni_oo
1	1	5.428466e+01	
2	1	5.286311e+01	
3	1	5.369919e+01	
4	1	5.398384e+01	

# Timepoint: 2020.04.13 09:46:14
# Param: TPkni_oo
1	1	9.982256e+01	
2	1	9.931508e+01	
3	1	9.876691e+01	
4	1	9.943203e+01	

# Timepoint: 2020.04.13 21:46:14
# Param: TPkni_oo
1	1	1.152648e+02	
2	1	1.150098e+02	
3	1	1.151395e+02	
4	1	1.150505e+02	

# Timepoint: 2020.04.14 09:46:14
# Param: TPkni_oo
1	1	1.103874e+02	
2	1	1.098305e+02	
3	1	1.097848e+02	
4	1	1.088778e+02	

# Timepoint: 2020.04.14 21:46:14
# Param: TPkni_oo
1	1	1.228521e+02	
2	1	1.223468e+02	
3	1	1.219799e+02	
4	1	1.225323e+02	

# Timepoint: 2020.04.15 09:46:14
# Param: TPkni_oo
1	1	2.009597e+02	
2	1	2.005336e+02	
3	1	2.004822e+02	
4	1	2.006661e+02	

# Timepoint: 2020.04.15 21:46:14
# Param: TPkni_oo
1	1	2.740708e+02	
2	1	2.737163e+02	
3	1	2.736819e+02	
4	1	2.738031e+02	

# Timepoint: 2020.04.16 09:46:14
# Param: TPkni_oo
1	1	2.780634e+02	
2	1	2.780611e+02	
3	1	2.780679e+02	
4	1	2.780751e+02	

# Timepoint: 2020.04.16 21:46:14
# Param: TPkni_oo
1	1	2.764260e+02	
2	1	2.764468e+02	
3	1	2.764516e+02	
4	1	2.764626e+02	

# Timepoint: 2020.04.17 09:46:14
# Param: TPkni_oo
1	1	2.814398e+02	
2	1	2.814359e+02	
3	1	2.814517e+02	
4	1	2.814615e+02	

# Timepoint: 2020.04.17 21:46:14
# Param: TPkni_oo
1	1	2.814162e+02	
2	1	2.814446e+02	
3	1	2.814709e+02	
4	1	2.814909e+02	

# Timepoint: 2020.04.18 09:46:14
# Param: TPkni_oo
1	1	2.806737e+02	
2	1	2.806368e+02	
3	1	2.806332e+02	
4	1	2.806883e+02	

# Timepoint: 2020.04.18 21:46:14
# Param: TPkni_oo
1	1	2.920887e+02	
2	1	2.917135e+02	
3	1	2.912580e+02	
4	1	2.924044e+02	

# Timepoint: 2020.04.19 09:46:14
# Param: TPkni_oo
1	1	2.945388e+02	
2	1	2.940924e+02	
3	1	2.935394e+02	
4	1	2.948677e+02	

# Timepoint: 2020.04.19 21:46:14
# Param: TPkni_oo
1	1	2.981069e+02	
2	1	2.975946e+02	
3	1	2.969692e+02	
4	1	2.984403e+02	

# Timepoint: 2020.04.20 09:46:14
# Param: TPkni_oo
1	1	3.082144e+02	
2	1	3.074667e+02	
3	1	3.065647e+02	
4	1	3.086068e+02	

# Timepoint: 2020.04.20 21:46:14
# Param: TPkni_oo
1	1	3.140194e+02	
2	1	3.132131e+02	
3	1	3.121572e+02	
4	1	3.143682e+02	

# Timepoint: 2020.04.21 09:46:14
# Param: TPkni_oo
1	1	3.152576e+02	
2	1	3.144219e+02	
3	1	3.133190e+02	
4	1	3.155880e+02	

# Timepoint: 2020.04.21 21:46:14
# Param: TPkni_oo
1	1	3.154219e+02	
2	1	3.145885e+02	
3	1	3.134944e+02	
4	1	3.157273e+02	

# Timepoint: 2020.04.22 09:46:14
# Param: TPkni_oo
1	1	3.150930e+02	
